source,url,file
Fakku,https://www.fakku.net/hentai/i-became-a-naughty-familiar-in-another-world-english,"anchira.to_12001-13000/[Sugar_Berry_Syrup (Kuroe)] I Became a Naughty Familiar in Another World (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/I-Became-a-Naughty-Familiar-in-Another-World,"anchira.to_12001-13000/[Sugar_Berry_Syrup (Kuroe)] I Became a Naughty Familiar in Another World (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/monster-love-apocalypse-english,"anchira.to_12001-13000/[Sugimura Sakon] Monster Love Apocalypse (Comic Kairakuten 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/nakano-san-the-temp-worker-was-a-porn-actress-vol-3-english,"anchira.to_12001-13000/[sumiya] Nakano-san the Temp Worker Was a Porn Actress Vol. 3 (Comic Kairakuten 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/tomotaka-san-the-temp-maid-english,"anchira.to_12001-13000/[sumiya] Tomotaka-san the Temp Maid (Comic Kairakuten 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/beast-cover-girls-cat-ear-side-2023-08-english,"anchira.to_12001-13000/[Super Zombie] BEAST Cover Girl's Cat-Ear ❤ Side 2023-08 (Comic Kairakuten BEAST 2023-08).yaml"
Fakku,https://www.fakku.net/hentai/bunny-mating-season-english,"anchira.to_12001-13000/[Super Zombie] Bunny Mating Season.yaml"
Fakku,https://www.fakku.net/hentai/heres-to-you-our-x-eros-academy-english,"anchira.to_12001-13000/[Survival Knife] Here's To You, Our X-Eros Academy (Comic X-Eros #104).yaml"
Fakku,https://www.fakku.net/hentai/curiosity-english,"anchira.to_12001-13000/[Susukumo Nagi] Curiosity (Comic Bavel 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/holing-up-during-winter-english,"anchira.to_12001-13000/[Susukumo Nagi] Holing Up During Winter (Comic Bavel 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/love-pattern-english,"anchira.to_12001-13000/[Susukumo Nagi] Love Pattern (Comic Bavel 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/the-things-i-taught-my-serious-junior-at-the-anime-research-club-part-1-english,"anchira.to_12001-13000/[Suzuki Akoni] The Things I Taught My Serious Junior at the Anime Research Club - Part 1 (Comic Bavel 2016-05).yaml"
Fakku,https://www.fakku.net/hentai/the-things-i-taught-my-serious-junior-at-the-anime-research-club-part-2-english,"anchira.to_12001-13000/[Suzuki Akoni] The Things I Taught My Serious Junior at the Anime Research Club - Part 2 (Comic Bavel 2016-11).yaml"
Fakku,https://www.fakku.net/hentai/graduation-memories-with-bratty-twins-english,"anchira.to_12001-13000/[Suzuki Toto] Graduation Memories with Bratty Twins (Weekly Kairakuten 2023-08).yaml"
Fakku,https://www.fakku.net/hentai/landmine-chan-knows-love-english,"anchira.to_12001-13000/[Suzuki Toto] Landmine-chan Knows Love (Weekly Kairakuten 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/my-maid-kouhai-are-bratty-twins-english,"anchira.to_12001-13000/[Suzuki Toto] My Maid Kouhai are Bratty Twins (Weekly Kairakuten 2023-06).yaml"
Fakku,https://www.fakku.net/hentai/dog-feelings-english,"anchira.to_12001-13000/[Suzushimo] Dog Feelings (Weekly Kairakuten 2023-06).yaml"
Fakku,https://www.fakku.net/hentai/dog-feelings-append-english,"anchira.to_12001-13000/[Suzushimo] Dog Feelings ~Append~ (Weekly Kairakuten 2023-07).yaml"
Fakku,https://www.fakku.net/hentai/youre-drunk-kisanuki-san-english,"anchira.to_12001-13000/[Syamonabe] You're Drunk, Kisanuki-san (Comic Kairakuten 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/from-dumped-to-cumdump-hot-teacher-gets-hooked-on-rebound-sex-english,"anchira.to_12001-13000/[Syomu] From Dumped to Cumdump_ Hot Teacher Gets Hooked on Rebound Sex.yaml"
Irodori,https://irodoricomics.com/From-Dumped-to-Cumdump-Hot-Teacher-Gets-Hooked-on-Rebound-Sex,"anchira.to_12001-13000/[Syomu] From Dumped to Cumdump_ Hot Teacher Gets Hooked on Rebound Sex.yaml"
Fakku,https://www.fakku.net/hentai/shallow-english,"anchira.to_12001-13000/[Tabigarasu] Shallow!! (Comic Shitsurakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/home-tutor-english_1696677520,"anchira.to_12001-13000/[Tachibana Yuu] Home Tutor (Comic Bavel 2016-04).yaml"
Fakku,https://www.fakku.net/hentai/aki-senseis-teaching-method-english,"anchira.to_12001-13000/[Tachiroku] Aki-sensei's Teaching Method (Comic Kairakuten BEAST 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/entrance-interview-english,"anchira.to_12001-13000/[Tachiroku] Entrance Interview (Comic Kairakuten BEAST 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/that-housewifes-order-history-english,"anchira.to_12001-13000/[Tadano Mezashi] That Housewife's Order History (Comic Shitsurakuten 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/gantz-mikan-english,"anchira.to_12001-13000/[Taira Issui] Gantz & Mikan (Comic Bavel 2016-06).yaml"
Fakku,https://www.fakku.net/hentai/after-school-secret-student-council-activity-english,"anchira.to_12001-13000/[Takeda Aranobu] After-School Secret Student Council Activity (Comic Bavel 2016-03).yaml"
Fakku,https://www.fakku.net/hentai/my-devilish-girlfriend-is-my-angel-english,"anchira.to_12001-13000/[Takeda Hiromitsu] My Devilish Girlfriend is My Angel (Comic X-Eros #104).yaml"
Fakku,https://www.fakku.net/hentai/the-big-junior-and-the-small-senior-compilation-english,"anchira.to_12001-13000/[TAKEDAKE (Shinshu Takedake)] The Big Junior and the Small Senior Compilation.yaml"
Irodori,https://irodoricomics.com/The-Big-Junior-and-the-Small-Senior-Compilation,"anchira.to_12001-13000/[TAKEDAKE (Shinshu Takedake)] The Big Junior and the Small Senior Compilation.yaml"
Fakku,https://www.fakku.net/hentai/playing-siblings-english,"anchira.to_12001-13000/[Takemasa Takeshi] Playing Siblings (Comic Kairakuten BEAST 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/bavel-pin-up-girls-201-english,"anchira.to_12001-13000/[Takoneru] Bavel Pin-Up Girls #201 (Comic Bavel 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/bavel-pin-up-girls-206-english,"anchira.to_12001-13000/[Takoneru] Bavel Pin-Up Girls #206 (Comic Bavel 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/bavel-pin-up-girls-208-english,"anchira.to_12001-13000/[Takoneru] Bavel Pin-Up Girls #208 (Comic Bavel 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/what-i-want-to-do-with-senpai-english,"anchira.to_12001-13000/[Takota Konu] What I Want to Do With Senpai (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/im-the-manager-english,"anchira.to_12001-13000/[Takoyaki Rock] I'm the Manager (Comic Kairakuten BEAST 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/mouth-work-english,"anchira.to_12001-13000/[Takoyaki Rock] Mouth Work (Comic Kairakuten BEAST 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/recreation-english,"anchira.to_12001-13000/[Takoyaki Rock] Recreation (Comic Kairakuten BEAST 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/selfie-english,"anchira.to_12001-13000/[Takoyaki Rock] Selfie (Comic Kairakuten BEAST 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/bewitched-reckoning-how-i-turned-my-bully-into-a-succubus-english,"anchira.to_12001-13000/[Takurowo Dou (Takurowo)] Bewitched Reckoning_ How I Turned My Bully Into a Succubus.yaml"
Irodori,https://irodoricomics.com/Bewitched-Reckoning-How-I-Turned-My-Bully-Into-a-Succubus,"anchira.to_12001-13000/[Takurowo Dou (Takurowo)] Bewitched Reckoning_ How I Turned My Bully Into a Succubus.yaml"
Fakku,https://www.fakku.net/hentai/rent-an-elf-english,"anchira.to_12001-13000/[Takurowo] Rent-an-Elf.yaml"
Irodori,https://irodoricomics.com/Rent-an-Elf,"anchira.to_12001-13000/[Takurowo] Rent-an-Elf.yaml"
Fakku,https://www.fakku.net/hentai/the-secret-to-a-happy-marriage-english_1694447319,"anchira.to_12001-13000/[Tamago Kitchen (Kuwai Tomi)] The Secret to a Happy Marriage.yaml"
Irodori,https://irodoricomics.com/The-Secret-to-a-Happy-Marriage,"anchira.to_12001-13000/[Tamago Kitchen (Kuwai Tomi)] The Secret to a Happy Marriage.yaml"
Irodori,https://irodoricomics.com/Tamanobu/Succubus-Train-The-Nipple-Express-Climax-Is-Cumming,"anchira.to_12001-13000/[Tamaland (Tamanobu)] Succubus Train꞉ The Nipple Express Climax Is Cumming (x3200) [Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/welcome-to-the-succubus-lair-english,"anchira.to_12001-13000/[Tamaland (Tamanobu)] Welcome to the Succubus Lair (x3200) [Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Tamanobu/Welcome-to-the-Succubus-Lair,"anchira.to_12001-13000/[Tamaland (Tamanobu)] Welcome to the Succubus Lair (x3200) [Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/take-me-with-you-childhood-friend-english,"anchira.to_12001-13000/[Tamayuki Hakka] Take Me With You, Childhood Friend! (Comic Kairakuten BEAST 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/incomplete-triangle-chapter-5-english,"anchira.to_12001-13000/[Tamazatou] Incomplete Triangle - Chapter 5 (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/cute-girlfriend-english,"anchira.to_12001-13000/[Tamon Sakaki] Cute Girlfriend (Weekly Kairakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/senpai-is-so-kind-english,"anchira.to_12001-13000/[Tamon Sakaki] Senpai Is So Kind (Weekly Kairakuten 2023-08).yaml"
Fakku,https://www.fakku.net/hentai/kasu-jizo-english,"anchira.to_12001-13000/[Tansuiken] Kasu Jizo (Comic Bavel 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/sexual-harassment-game-stage-1-english,"anchira.to_12001-13000/[tatapopo] Sexual Harassment Game ~Stage 1~ (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/sexual-harassment-game-stage-2-english,"anchira.to_12001-13000/[tatapopo] Sexual Harassment Game ~Stage 2~ (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/sexual-harassment-game-stage-3-english,"anchira.to_12001-13000/[tatapopo] Sexual Harassment Game ~Stage 3~ (Comic Bavel 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/the-tale-of-a-decent-female-adventurer-getting-lost-inside-an-erotic-trap-dungeon-universe-qa-3-english,"anchira.to_12001-13000/[Tatsu Tairagi] The Tale of a (Decent) Female Adventurer Getting Lost Inside an Erotic Trap Dungeon - Universe Q&A 3 (Isekairakuten Vol.25).yaml"
Fakku,https://www.fakku.net/hentai/the-tale-of-a-decent-female-adventurer-getting-lost-inside-an-erotic-trap-dungeon-extra-english,"anchira.to_12001-13000/[Tatsu Tairagi] The Tale of a (Decent) Female Adventurer Getting Lost Inside an Erotic Trap Dungeon ~Extra~ (Isekairakuten Vol.24).yaml"
Fakku,https://www.fakku.net/hentai/cosplay-gyarus-your-house-is-now-our-wardrobe-english,"anchira.to_12001-13000/[Tawawa Delivery] Cosplay Gyarus_ Your House Is Now Our Wardrobe!.yaml"
Irodori,https://irodoricomics.com/Cosplay-Gyarus-Your-House-Is-Now-Our-Wardrobe,"anchira.to_12001-13000/[Tawawa Delivery] Cosplay Gyarus_ Your House Is Now Our Wardrobe!.yaml"
Fakku,https://www.fakku.net/hentai/girl-dash-hottie-delivery-service-english,"anchira.to_12001-13000/[Tawawa Delivery] Girl Dash_ Hottie Delivery Service.yaml"
Fakku,https://www.fakku.net/hentai/steaming-english,"anchira.to_12001-13000/[Tearontaron] Steaming (Comic Kairakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/the-most-mismatched-couple-around-english,"anchira.to_12001-13000/[Tearontaron] The Most Mismatched Couple Around.yaml"
Irodori,https://irodoricomics.com/The-Most-Mismatched-Couple-Around,"anchira.to_12001-13000/[Tearontaron] The Most Mismatched Couple Around.yaml"
Fakku,https://www.fakku.net/hentai/that-time-i-creampied-everybody-and-turned-the-whole-school-into-my-harem-ch-15-english,"anchira.to_12001-13000/[Teikuuhikou] That Time I Creampied Everybody and Turned the Whole School Into My Harem Ch. 15 (Dascomi Vol.26).yaml"
Fakku,https://www.fakku.net/hentai/that-time-i-creampied-everybody-and-turned-the-whole-school-into-my-harem-ch-16-english,"anchira.to_12001-13000/[Teikuuhikou] That Time I Creampied Everybody and Turned the Whole School Into My Harem Ch. 16 (Dascomi Vol.27).yaml"
Fakku,https://www.fakku.net/hentai/that-time-i-creampied-everybody-and-turned-the-whole-school-into-my-harem-ch-17-english,"anchira.to_12001-13000/[Teikuuhikou] That Time I Creampied Everybody and Turned the Whole School Into My Harem Ch. 17 (Dascomi Vol.29).yaml"
Fakku,https://www.fakku.net/hentai/care-is-the-cause-of-all-ails-english,"anchira.to_12001-13000/[Tiko] Care is the Cause of All Ails_ (Comic Bavel 2016-05).yaml"
Fakku,https://www.fakku.net/hentai/i-will-teach-you-even-more-english,"anchira.to_12001-13000/[Tirotata] I Will Teach You Even More ❤ (Comic Shitsurakuten 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/my-big-sister-english,"anchira.to_12001-13000/[Tirotata] My Big Sister (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/sidejobs-are-a-no-go-english,"anchira.to_12001-13000/[Titiduki] Sidejobs Are a No-Go (Comic Shitsurakuten 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/a-flower-just-for-me-part-1-english,"anchira.to_12001-13000/[Tohyama Eight] A Flower Just For Me ~Part 1~ (Comic Bavel 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/opposites-attract-2-english,"anchira.to_12001-13000/[Toko-ya (Kitoen)] Opposites Attract 2 (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Opposites-Attract-2,"anchira.to_12001-13000/[Toko-ya (Kitoen)] Opposites Attract 2 (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/opposites-attract-3-english,"anchira.to_12001-13000/[Toko-ya (Kitoen)] Opposites Attract 3 (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Opposites-Attract-3,"anchira.to_12001-13000/[Toko-ya (Kitoen)] Opposites Attract 3 (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/fooling-around-with-my-lil-siss-friend-english,"anchira.to_12001-13000/[Toku] Fooling Around with My Lil Sis's Friend (Comic X-Eros #106).yaml"
Fakku,https://www.fakku.net/hentai/x-eros-girls-collection-106-toku-english,"anchira.to_12001-13000/[Toku] X-Eros Girls Collection #106_ Toku (Comic X-Eros #106).yaml"
Fakku,https://www.fakku.net/hentai/alices-adventures-in-debauchery-land-english,"anchira.to_12001-13000/[Tokyo Maid Dead Ball (Maid Dead)] Alice's Adventures in Debauchery-Land.yaml"
Fakku,https://www.fakku.net/hentai/the-disgraced-briar-princess-and-the-virgin-knight-english,"anchira.to_12001-13000/[Tokyo Maid Dead Ball (Maid Dead)] The Disgraced Briar Princess and the Virgin Knight (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/The-Disgraced-Briar-Princess-and-the-Virgin-Knight,"anchira.to_12001-13000/[Tokyo Maid Dead Ball (Maid Dead)] The Disgraced Briar Princess and the Virgin Knight (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/my-lady-dreams-of-becoming-a-fuck-toy-1st-hole-english,"anchira.to_12001-13000/[tomihero.] My Lady Dreams of Becoming a Fuck Toy_ 1st Hole.yaml"
Irodori,https://irodoricomics.com/My-Lady-Dreams-of-Becoming-a-Fuck-Toy-1st-Hole,"anchira.to_12001-13000/[tomihero.] My Lady Dreams of Becoming a Fuck Toy_ 1st Hole.yaml"
Fakku,https://www.fakku.net/hentai/shot-calling-sugar-baby-3-english,"anchira.to_12001-13000/[tomihero.] Shot-Calling Sugar Baby 3.yaml"
Irodori,https://irodoricomics.com/Shot-Calling-Sugar-Baby-3,"anchira.to_12001-13000/[tomihero.] Shot-Calling Sugar Baby 3.yaml"
Fakku,https://www.fakku.net/hentai/shot-calling-sugar-baby-6-english,"anchira.to_12001-13000/[tomihero.] Shot-Calling Sugar Baby 6.yaml"
Irodori,https://irodoricomics.com/Shot-Calling-Sugar-Baby-6,"anchira.to_12001-13000/[tomihero.] Shot-Calling Sugar Baby 6.yaml"
Fakku,https://www.fakku.net/hentai/shot-calling-sugar-baby-4-english,"anchira.to_12001-13000/[tomihero] Shot-Calling Sugar Baby 4 (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Shot-Calling-Sugar-Baby-4,"anchira.to_12001-13000/[tomihero] Shot-Calling Sugar Baby 4 (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/shot-calling-sugar-baby-5-english,"anchira.to_12001-13000/[tomihero] Shot-Calling Sugar Baby 5 (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Shot-Calling-Sugar-Baby-5,"anchira.to_12001-13000/[tomihero] Shot-Calling Sugar Baby 5 (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/ninjas-desire-english,"anchira.to_12001-13000/[Torichamaru] Ninja's Desire (Comic Kairakuten 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/idol-style-english,"anchira.to_12001-13000/[Totoyama Keiji] Idol Style (Comic Bavel 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/plain-girlfriends-glow-up-english,"anchira.to_12001-13000/[Totoyama Keiji] Plain Girlfriend's Glow Up! (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/study-time-english,"anchira.to_12001-13000/[Totoyama Keiji] Study Time! (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/anything-in-the-name-of-love-english,"anchira.to_12001-13000/[Toujou Tsukushi] Anything in the Name of Love! ♥ (Comic Bavel 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/dye-me-in-your-hue-english,"anchira.to_12001-13000/[Toujou Tsukushi] Dye Me in Your Hue... (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/operation-steamy-in-progress-english,"anchira.to_12001-13000/[Toujou Tsukushi] Operation Steamy in Progress (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/fake-marriage-english,"anchira.to_12001-13000/[Touma Itsuki] Fake Marriage (Comic Bavel 2016-05).yaml"
Fakku,https://www.fakku.net/hentai/final-clubroom-english,"anchira.to_12001-13000/[Toushiki Yubune] Final Clubroom (Weekly Kairakuten 2023-08).yaml"
Fakku,https://www.fakku.net/hentai/playing-hooky-english,"anchira.to_12001-13000/[Toushiki Yubune] Playing Hooky (Weekly Kairakuten 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/dicking-the-cheeky-cosplayer-english,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Dicking the Cheeky Cosplayer.yaml"
Irodori,https://irodoricomics.com/Dicking-the-Cheeky-Cosplayer,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Dicking the Cheeky Cosplayer.yaml"
Fakku,https://www.fakku.net/hentai/do-horny-girls-dream-of-eccentric-sex-english,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Do Horny Girls Dream of Eccentric Sex.yaml"
Irodori,https://irodoricomics.com/Do-Horny-Girls-Dream-of-Eccentric-Sex,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Do Horny Girls Dream of Eccentric Sex.yaml"
Fakku,https://www.fakku.net/hentai/zero-sum-game-english,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Zero-Sum Game (x3200) [FAKKU & Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Zero-Sum-Game,"anchira.to_12001-13000/[Toushitsu Catapult (Tadano Mezashi)] Zero-Sum Game (x3200) [FAKKU & Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/i-love-both-sides-of-you-english,"anchira.to_12001-13000/[Toyo] I Love Both Sides of You (Comic Bavel 2016-05).yaml"
Fakku,https://www.fakku.net/hentai/if-no-one-can-notice-me-there-is-no-harm-in-fucking-a-bunch-of-girls-right-english,"anchira.to_12001-13000/[Triangle!] If No One Can Notice Me, There is No Harm in Fucking a Bunch of Girls, Right_!.yaml"
Fakku,https://www.fakku.net/hentai/i-became-friends-with-a-kogal-english,"anchira.to_12001-13000/[Tsugumi Suzuma] I Became Friends With a Kogal (Comic Kairakuten 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/tanemura-kurumi-is-cute-as-ever-today-english,"anchira.to_12001-13000/[Tsugumi Suzuma] Tanemura Kurumi Is Cute As Ever Today (Comic Kairakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/after-school-paradise-english,"anchira.to_12001-13000/[Tsukako] After-School Paradise (Comic Kairakuten BEAST 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/kairakuten-beast-2023-09-illustration-tsukako-english,"anchira.to_12001-13000/[Tsukako] Kairakuten BEAST 2023-09 Illustration꞉ Tsukako (Comic Kairakuten BEAST 2023-09).yaml"
Fakku,https://www.fakku.net/hentai/pay-with-your-body-english,"anchira.to_12001-13000/[Tsuruga] Pay With Your Body! (Comic Kairakuten BEAST 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/ill-step-on-you-for-your-sake-english,"anchira.to_12001-13000/[Tsuruomi] I'll Step on You For Your Sake (Comic Bavel 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/my-body-is-atop-her-tongue-english,"anchira.to_12001-13000/[Tsuruomi] My Body is Atop Her Tongue (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/something-fun-for-two-english,"anchira.to_12001-13000/[Tsuruyama Mito] Something Fun For Two (Comic Bavel 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/work-it-minami-chan-english,"anchira.to_12001-13000/[Umeda Nautilus] Work It! Minami-chan! (Comic Kairakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/satisfied-by-a-frail-old-geezer-2-tempting-women-series-1-asahi-and-umekichi-english,"anchira.to_12001-13000/[UnBaLanCE] Satisfied By a Frail Old Geezer 2 - Tempting Women Series 1꞉ Asahi and Umekichi (x3200) [not FAKKU] [Irodori Comics].yaml"
Irodori,https://irodoricomics.com/Satisfied-By-a-Frail-Old-Geezer-2-Tempting-Women-Series-1-Asahi-and-Umekichi,"anchira.to_12001-13000/[UnBaLanCE] Satisfied By a Frail Old Geezer 2 - Tempting Women Series 1꞉ Asahi and Umekichi (x3200) [not FAKKU] [Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/bavel-pin-up-girls-197-english,"anchira.to_12001-13000/[Unohana Pochiko] Bavel Pin-Up Girls #197 (Comic Bavel 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/the-seven-wonders-of-school-english,"anchira.to_12001-13000/[Unosero] The Seven Wonders of School...!_ (Comic Bavel 2024-01).yaml"
Fakku,https://www.fakku.net/hentai/a-single-wall-english,"anchira.to_12001-13000/[untsuku] A Single Wall (Comic X-Eros #104).yaml"
Fakku,https://www.fakku.net/hentai/birdcage-1-english,"anchira.to_12001-13000/[untsuku] Birdcage #1 (Comic X-Eros #106).yaml"
Fakku,https://www.fakku.net/hentai/capable-school-council-prequel-english,"anchira.to_12001-13000/[Uono Shinome] Capable School Council - Prequel (Comic Bavel 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/first-times-are-important-english,"anchira.to_12001-13000/[Uono Shinome] First Times Are Important (Comic Bavel 2023-11).yaml"
Fakku,https://www.fakku.net/hentai/personal-titty-trainer-english,"anchira.to_12001-13000/[Ushiro no Shimamura (Asaomi Shimura)] Personal Titty Trainer.yaml"
Irodori,https://irodoricomics.com/Personal-Titty-Trainer,"anchira.to_12001-13000/[Ushiro no Shimamura (Asaomi Shimura)] Personal Titty Trainer.yaml"
Fakku,https://www.fakku.net/hentai/creampie-idol-harem-life-vol3-english,"anchira.to_12001-13000/[Ushizawa Mikke] Creampie Idol Harem Life! Vol.3 (Dascomi Vol.26).yaml"
Fakku,https://www.fakku.net/hentai/creampie-idol-harem-life-vol4-english,"anchira.to_12001-13000/[Ushizawa Mikke] Creampie Idol Harem Life! Vol.4 (Dascomi Vol.28).yaml"
Fakku,https://www.fakku.net/hentai/my-best-friend-is-a-gender-bender-5-english,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Best Friend Is a Gender Bender 5.yaml"
Irodori,https://irodoricomics.com/My-Best-Friend-is-a-Gender-Bender-5,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Best Friend Is a Gender Bender 5.yaml"
Fakku,https://www.fakku.net/hentai/my-best-friend-is-a-gender-bender-non-h-prequels-english,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Best Friend is a Gender Bender Non-H Prequels (x3200) [Irodori Comics].yaml"
Irodori,https://irodoricomics.com/my-best-friend-is-a-gender-bender-nonh-prequels,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Best Friend is a Gender Bender Non-H Prequels (x3200) [Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/my-teachers-my-lover-english,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Teacher's My Lover (x3200) [Irodori Comics].yaml"
Irodori,https://irodoricomics.com/my-teachers-my-lover,"anchira.to_12001-13000/[UTEN+ (Uten Ameka)] My Teacher's My Lover (x3200) [Irodori Comics].yaml"
Fakku,https://www.fakku.net/hentai/forbidden-magic-it-was-all-for-you-02-english,"anchira.to_12001-13000/[Utsutsu_Minoru] Forbidden Magic_ It Was All For You #02.yaml"
Irodori,https://irodoricomics.com/Forbidden-Magic-It-Was-All-For-You-02,"anchira.to_12001-13000/[Utsutsu_Minoru] Forbidden Magic_ It Was All For You #02.yaml"
Fakku,https://www.fakku.net/hentai/dolphin-mobile-english,"anchira.to_12001-13000/[utu] Dolphin Mobile (Comic Shitsurakuten 2023-12).yaml"
Fakku,https://www.fakku.net/hentai/lets-go-to-the-laundromat-english,"anchira.to_12001-13000/[utu] Let's Go to the Laundromat! (Comic Shitsurakuten 2023-10).yaml"
Fakku,https://www.fakku.net/hentai/night-play-roly-poly-english,"anchira.to_12001-13000/[utu] Night Play Roly-Poly (Comic Shitsurakuten 2021-09).yaml"
Fakku,https://www.fakku.net/hentai/sinful-sex-english,"anchira.to_12001-13000/[utu] Sinful Sex (x3200) [FAKKU].yaml"
Fakku,https://www.fakku.net/hentai/worthwhile-work-english,"anchira.to_12001-13000/[utu] Worthwhile Work (Comic Shitsurakuten 2024-02).yaml"
Fakku,https://www.fakku.net/hentai/isekairakuten-cover-girls-history-part01-english,"anchira.to_12001-13000/[Various] Isekairakuten Cover Girls History Part.01 (Isekairakuten Vol.26).yaml"
Fakku,https://www.fakku.net/hentai/winter-cuddles-english,"anchira.to_12001-13000/[Violetstar (Kiramaru)] Winter Cuddles.yaml"
Irodori,https://irodoricomics.com/Winter-Cuddles,"anchira.to_12001-13000/[Violetstar (Kiramaru)] Winter Cuddles.yaml"
Fakku,https://www.fakku.net/hentai/girlfriends-secret-english,"anchira.to_12001-13000/[Wabara Hiro] Girlfriend's Secret ❤❤ (Comic Bavel 2024-03).yaml"
